# BLASTP 2.2.31+
# Query: GBBC2040_00001 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 37 hits found
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
GBBC2040_00003	MK16_00003	100.00	89	0	0	1	89	1	89	2e-61	182
GBBC2040_00003	MK16_01315	20.00	55	43	1	6	59	83	137	0.37	26.2
GBBC2040_00003	MK16_02309	32.79	61	35	2	21	80	236	291	2.1	24.3
GBBC2040_00003	MK16_00316	61.11	18	7	0	20	37	183	200	3.0	23.5
GBBC2040_00003	MK16_02676	25.00	48	35	1	25	71	245	292	5.1	23.1
GBBC2040_00003	MK16_02389	29.41	51	32	1	2	48	39	89	5.3	23.1
GBBC2040_00003	MK16_03962	29.41	34	23	1	39	71	107	140	5.7	22.7
GBBC2040_00003	MK16_01770	42.86	21	12	0	13	33	452	472	6.7	22.7
GBBC2040_00003	MK16_00968	37.04	27	16	1	16	41	235	261	6.9	22.3
GBBC2040_00003	MK16_01814	28.57	28	20	0	6	33	291	318	8.0	22.3
GBBC2040_00003	MK16_02678	40.54	37	22	0	15	51	79	115	9.1	22.3
GBBC2040_00003	MK16_02451	31.71	41	28	0	27	67	8	48	9.4	21.9
# BLASTP 2.2.31+
# Query: GBBC2040_00004 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
GBBC2040_00004	MK16_00004	100.00	328	0	0	1	328	1	328	0.0	675
GBBC2040_00004	MK16_03417	30.10	103	60	3	213	315	5	95	0.25	30.0
GBBC2040_00004	MK16_01476	37.50	48	24	3	94	135	30	77	0.90	27.3
GBBC2040_00004	MK16_04390	28.71	101	61	5	88	186	350	441	3.6	26.2
GBBC2040_00004	MK16_01374	32.43	37	24	1	250	285	33	69	4.2	24.6
GBBC2040_00004	MK16_04302	28.81	59	34	2	72	130	92	142	4.2	26.2
GBBC2040_00004	MK16_04104	70.59	17	5	0	238	254	601	617	9.7	25.0
GBBC2040_00004	MK16_02653	26.32	38	28	0	50	87	49	86	9.8	24.6
# BLASTP 2.2.31+
# Query: GBBC2040_00005 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
GBBC2040_00005	MK16_00005	100.00	207	0	0	1	207	1	207	6e-151	419
GBBC2040_00005	MK16_03405	32.65	49	30	1	161	206	521	569	0.22	29.3
GBBC2040_00005	MK16_03706	30.65	62	36	2	88	143	39	99	0.48	28.1
GBBC2040_00005	MK16_01469	35.71	42	24	1	1	42	1	39	0.91	27.3
GBBC2040_00005	MK16_01750	34.21	38	21	1	156	193	5	38	1.4	25.8
GBBC2040_00005	MK16_01801	50.00	18	9	0	53	70	346	363	2.3	25.8
GBBC2040_00005	MK16_00487	50.00	16	8	0	162	177	165	180	8.6	24.3
# BLASTP 2.2.31+
# Query: GBBC2040_00006 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
GBBC2040_00006	MK16_00006	100.00	944	0	0	1	944	1	944	0.0	1941
GBBC2040_00006	MK16_00964	32.05	259	158	5	9	265	5	247	2e-31	122
GBBC2040_00006	MK16_01346	28.89	45	32	0	115	159	224	268	0.61	30.4
GBBC2040_00006	MK16_02646	30.36	56	28	2	43	98	20	64	2.2	28.5
GBBC2040_00006	MK16_01631	34.29	35	22	1	99	132	206	240	2.7	28.1
GBBC2040_00006	MK16_00117	39.39	33	20	0	106	138	267	299	2.8	28.5
GBBC2040_00006	MK16_03515	34.29	35	23	0	479	513	146	180	3.6	28.1
GBBC2040_00006	MK16_02092	33.33	90	51	4	86	171	317	401	6.8	27.3
GBBC2040_00006	MK16_00338	39.13	23	14	0	531	553	98	120	6.9	26.9
GBBC2040_00006	MK16_03734	37.50	32	19	1	148	178	329	360	9.5	26.6
# BLASTP 2.2.31+
# Query: GBBC2040_00007 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 24 hits found
GBBC2040_00007	MK16_00007	100.00	214	0	0	1	214	1	214	1e-159	441
GBBC2040_00007	MK16_03139	21.55	181	121	6	28	198	209	378	0.001	36.2
GBBC2040_00007	MK16_03139	42.86	35	19	1	30	64	5	38	0.50	28.1
GBBC2040_00007	MK16_03196	26.19	168	104	7	30	190	11	165	0.004	34.3
GBBC2040_00007	MK16_04324	30.26	76	48	1	27	97	216	291	0.018	32.7
GBBC2040_00007	MK16_03842	29.59	98	43	6	32	109	210	301	0.15	29.6
GBBC2040_00007	MK16_00080	27.03	74	49	2	117	190	126	194	0.27	28.9
GBBC2040_00007	MK16_02376	36.00	50	22	2	158	198	212	260	0.53	28.1
GBBC2040_00007	MK16_03361	28.57	49	32	1	1	49	6	51	1.0	26.9
GBBC2040_00007	MK16_02640	34.48	58	33	2	21	78	43	95	1.1	26.9
GBBC2040_00007	MK16_01995	46.43	28	13	1	21	48	365	390	2.3	26.2
GBBC2040_00007	MK16_03753	28.95	76	49	3	30	102	200	273	2.7	25.8
GBBC2040_00007	MK16_00907	33.33	30	20	0	24	53	4	33	2.9	25.4
GBBC2040_00007	MK16_01437	52.00	25	12	0	26	50	322	346	3.9	25.4
GBBC2040_00007	MK16_02289	45.83	24	13	0	172	195	684	707	4.3	25.4
GBBC2040_00007	MK16_01789	29.82	57	26	2	132	188	5	47	5.3	24.6
GBBC2040_00007	MK16_02557	37.04	27	17	0	24	50	22	48	5.5	25.0
GBBC2040_00007	MK16_01821	52.38	21	10	0	27	47	27	47	6.6	24.3
GBBC2040_00007	MK16_03424	33.33	21	14	0	179	199	75	95	7.5	24.3
GBBC2040_00007	MK16_03231	39.13	46	17	2	99	133	27	72	8.8	24.3
GBBC2040_00007	MK16_00902	31.91	47	30	1	3	47	20	66	9.0	23.9
GBBC2040_00007	MK16_01438	56.25	16	7	0	17	32	228	243	9.7	23.9
GBBC2040_00007	MK16_03207	32.00	50	33	1	75	124	44	92	9.7	23.5
GBBC2040_00007	MK16_01555	47.83	23	12	0	26	48	54	76	9.8	23.9
# BLASTP 2.2.31+
# Query: GBBC2040_00008 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
GBBC2040_00008	MK16_00008	100.00	177	0	0	1	177	1	177	2e-123	347
GBBC2040_00008	MK16_02671	37.14	35	22	0	128	162	230	264	0.034	31.2
GBBC2040_00008	MK16_03747	26.88	93	60	2	12	96	52	144	0.59	27.3
GBBC2040_00008	MK16_02963	38.24	34	18	1	104	134	69	102	0.88	26.9
GBBC2040_00008	MK16_01033	34.48	29	19	0	84	112	149	177	3.4	25.0
GBBC2040_00008	MK16_01961	27.14	70	37	3	67	122	68	137	6.2	24.3
GBBC2040_00008	MK16_01226	44.12	34	19	0	84	117	24	57	6.7	24.3
GBBC2040_00008	MK16_00131	25.00	60	42	1	112	168	424	483	9.5	23.9
# BLASTP 2.2.31+
# Query: GBBC2040_00009 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
GBBC2040_00009	MK16_00009	100.00	58	0	0	1	58	1	58	4e-35	113
GBBC2040_00009	MK16_00211	43.48	23	13	0	24	46	57	79	0.26	25.4
GBBC2040_00009	MK16_03602	73.33	15	4	0	30	44	288	302	0.69	24.3
GBBC2040_00009	MK16_01104	37.50	40	25	0	16	55	290	329	1.2	23.5
GBBC2040_00009	MK16_02665	34.88	43	22	2	1	42	378	415	1.7	23.1
GBBC2040_00009	MK16_01781	50.00	22	11	0	6	27	139	160	1.9	22.7
GBBC2040_00009	MK16_01685	50.00	16	8	0	20	35	357	372	2.6	22.3
GBBC2040_00009	MK16_02784	36.36	33	19	1	4	36	214	244	3.7	21.9
GBBC2040_00009	MK16_02695	47.37	19	10	0	34	52	235	253	4.6	21.9
GBBC2040_00009	MK16_02361	58.33	12	5	0	46	57	305	316	6.4	21.6
# BLASTP 2.2.31+
# Query: GBBC2040_00010 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
GBBC2040_00010	MK16_00010	100.00	457	0	0	1	457	1	457	0.0	947
GBBC2040_00010	MK16_03501	30.45	243	164	2	52	293	6	244	3e-29	115
GBBC2040_00010	MK16_00303	26.83	123	85	3	121	239	97	218	1e-04	40.4
GBBC2040_00010	MK16_01511	32.14	56	31	2	232	280	29	84	0.56	29.3
GBBC2040_00010	MK16_02954	46.88	32	16	1	33	63	269	300	6.3	26.2
GBBC2040_00010	MK16_01440	52.38	21	10	0	140	160	84	104	7.6	25.4
GBBC2040_00010	MK16_01898	30.77	52	29	1	211	262	331	375	8.3	25.8
# BLASTP 2.2.31+
# Query: GBBC2040_00011 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
GBBC2040_00011	MK16_00011	100.00	40	0	0	1	40	1	40	2e-21	77.0
GBBC2040_00011	MK16_03584	28.12	32	23	0	6	37	194	225	3.0	21.6
GBBC2040_00011	MK16_03819	37.04	27	17	0	9	35	404	430	4.9	20.8
GBBC2040_00011	MK16_01636	45.45	22	12	0	15	36	147	168	5.1	20.8
GBBC2040_00011	MK16_01666	38.10	21	13	0	9	29	134	154	7.3	20.4
# BLASTP 2.2.31+
# Query: GBBC2040_00012 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 57 hits found
GBBC2040_00012	MK16_00012	100.00	470	0	0	1	470	1	470	0.0	961
GBBC2040_00012	MK16_03177	38.49	465	240	5	6	464	9	433	6e-98	303
GBBC2040_00012	MK16_04220	33.96	477	276	5	6	466	7	460	7e-83	264
GBBC2040_00012	MK16_03790	45.82	323	138	7	141	454	209	503	1e-74	244
GBBC2040_00012	MK16_00847	37.18	433	243	9	53	470	90	508	4e-73	239
GBBC2040_00012	MK16_01490	47.30	241	127	0	140	380	393	633	6e-68	230
GBBC2040_00012	MK16_02561	41.27	315	175	3	141	454	8	313	7e-65	213
GBBC2040_00012	MK16_01392	40.72	334	169	6	141	467	198	509	1e-62	212
GBBC2040_00012	MK16_02552	38.91	329	179	4	141	469	221	527	2e-62	212
GBBC2040_00012	MK16_02397	38.56	236	137	3	134	368	22	250	7e-45	159
GBBC2040_00012	MK16_01448	35.77	123	79	0	5	127	18	140	1e-19	85.5
GBBC2040_00012	MK16_03987	32.46	114	76	1	6	119	7	119	4e-15	72.0
GBBC2040_00012	MK16_02773	34.71	121	72	3	8	125	10	126	5e-13	64.3
GBBC2040_00012	MK16_02068	34.45	119	75	3	6	122	9	126	2e-12	65.9
GBBC2040_00012	MK16_00881	30.16	126	87	1	6	131	6	130	8e-12	62.0
GBBC2040_00012	MK16_01428	36.84	114	69	3	4	116	16	127	1e-11	62.0
GBBC2040_00012	MK16_00829	27.87	122	87	1	6	127	25	145	1e-11	61.6
GBBC2040_00012	MK16_03044	27.13	129	88	2	6	132	7	131	2e-11	60.5
GBBC2040_00012	MK16_02069	33.55	155	95	4	6	158	3	151	3e-11	61.6
GBBC2040_00012	MK16_01851	28.46	130	79	2	2	131	13	128	4e-11	60.1
GBBC2040_00012	MK16_00149	37.14	140	77	7	6	141	4	136	5e-11	59.7
GBBC2040_00012	MK16_00214	28.97	107	75	1	6	112	3	108	9e-11	58.9
GBBC2040_00012	MK16_01237	32.32	99	66	1	45	143	6	103	1e-10	57.8
GBBC2040_00012	MK16_02101	30.69	101	70	0	6	106	10	110	2e-10	58.9
GBBC2040_00012	MK16_02364	27.21	136	95	1	6	141	3	134	3e-10	57.0
GBBC2040_00012	MK16_01149	29.91	117	78	1	6	122	829	941	1e-09	57.8
GBBC2040_00012	MK16_03922	29.57	115	81	0	8	122	5	119	1e-09	55.5
GBBC2040_00012	MK16_00673	34.57	81	53	0	35	115	32	112	3e-09	54.3
GBBC2040_00012	MK16_03311	35.19	108	57	6	6	107	4	104	7e-09	53.5
GBBC2040_00012	MK16_01051	27.43	113	80	1	6	116	5	117	2e-08	51.6
GBBC2040_00012	MK16_03098	28.23	124	88	1	6	129	16	138	8e-08	50.1
GBBC2040_00012	MK16_00077	34.68	124	73	4	6	125	4	123	9e-08	50.1
GBBC2040_00012	MK16_03711	23.81	147	105	2	1	141	1	146	1e-07	49.7
GBBC2040_00012	MK16_03435	42.62	61	33	1	49	107	715	775	2e-07	50.4
GBBC2040_00012	MK16_02399	27.91	129	85	2	6	126	7	135	3e-07	48.1
GBBC2040_00012	MK16_02774	25.60	207	130	8	1	198	1	192	3e-06	46.2
GBBC2040_00012	MK16_02812	28.57	112	78	2	6	115	4	115	3e-06	45.1
GBBC2040_00012	MK16_01978	31.33	83	57	0	37	119	51	133	7e-06	44.3
GBBC2040_00012	MK16_02521	28.28	99	70	1	6	104	4	101	1e-05	43.9
GBBC2040_00012	MK16_00304	25.00	144	99	5	16	156	542	679	6e-05	42.4
GBBC2040_00012	MK16_00245	41.46	41	24	0	429	469	57	97	2e-04	38.1
GBBC2040_00012	MK16_01631	26.35	148	88	5	1	132	183	325	5e-04	38.9
GBBC2040_00012	MK16_02460	23.94	142	100	3	57	190	61	202	5e-04	38.5
GBBC2040_00012	MK16_03951	33.33	69	43	1	309	377	175	240	0.004	36.2
GBBC2040_00012	MK16_03832	28.42	95	55	3	20	114	1164	1245	0.41	30.4
GBBC2040_00012	MK16_00078	28.87	97	50	4	41	137	12	89	1.1	28.5
GBBC2040_00012	MK16_01935	26.85	108	75	3	136	242	182	286	1.3	28.5
GBBC2040_00012	MK16_02008	31.25	64	39	3	59	121	42	101	1.9	27.7
GBBC2040_00012	MK16_04032	52.38	21	10	0	66	86	152	172	2.1	27.7
GBBC2040_00012	MK16_02642	33.33	30	20	0	153	182	62	91	3.2	27.3
GBBC2040_00012	MK16_00702	56.52	23	10	0	167	189	63	85	3.2	26.9
GBBC2040_00012	MK16_00487	29.82	57	34	2	28	83	127	178	5.0	26.6
GBBC2040_00012	MK16_00977	59.09	22	8	1	304	324	97	118	5.0	25.8
GBBC2040_00012	MK16_01304	42.31	26	15	0	159	184	5	30	6.8	25.8
GBBC2040_00012	MK16_03165	26.19	84	53	1	370	444	226	309	7.2	25.8
GBBC2040_00012	MK16_00363	39.13	23	14	0	136	158	78	100	8.2	25.8
GBBC2040_00012	MK16_03989	25.81	62	43	1	18	79	49	107	8.8	25.8
# BLASTP 2.2.31+
# Query: GBBC2040_00013 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 31 hits found
GBBC2040_00013	MK16_00013	100.00	349	0	0	1	349	1	349	0.0	705
GBBC2040_00013	MK16_03435	27.15	302	177	14	67	337	215	504	9e-14	69.3
GBBC2040_00013	MK16_02070	25.71	280	157	12	116	347	84	360	2e-11	61.6
GBBC2040_00013	MK16_01449	24.07	241	160	8	103	330	101	331	2e-10	58.5
GBBC2040_00013	MK16_01238	25.55	227	140	8	121	330	251	465	4e-10	58.2
GBBC2040_00013	MK16_03986	26.70	221	137	7	133	347	237	438	1e-09	56.6
GBBC2040_00013	MK16_04219	23.98	221	135	8	122	330	233	432	1e-09	56.6
GBBC2040_00013	MK16_01429	25.75	268	167	12	94	346	102	352	2e-09	55.1
GBBC2040_00013	MK16_01149	26.21	290	174	13	84	347	416	691	4e-09	55.1
GBBC2040_00013	MK16_00304	24.05	237	153	8	113	334	267	491	6e-09	54.7
GBBC2040_00013	MK16_03179	24.55	220	126	7	132	330	255	455	7e-09	53.9
GBBC2040_00013	MK16_02522	26.27	236	134	9	129	347	211	423	3e-08	52.0
GBBC2040_00013	MK16_03097	25.98	254	150	13	116	347	212	449	3e-08	51.6
GBBC2040_00013	MK16_00076	23.36	351	211	16	12	346	220	528	4e-08	51.6
GBBC2040_00013	MK16_00148	28.57	126	70	4	231	349	343	455	6e-08	50.8
GBBC2040_00013	MK16_00674	23.91	230	141	11	137	349	253	465	8e-08	50.4
GBBC2040_00013	MK16_01052	24.69	239	154	10	124	348	198	424	4e-07	48.5
GBBC2040_00013	MK16_02365	25.84	209	131	8	131	330	264	457	9e-07	47.4
GBBC2040_00013	MK16_00830	38.18	55	26	2	283	331	403	455	0.002	36.6
GBBC2040_00013	MK16_01979	23.03	343	225	15	12	346	216	527	0.003	36.2
GBBC2040_00013	MK16_03043	21.81	243	145	11	117	346	325	535	0.016	33.9
GBBC2040_00013	MK16_03923	24.76	210	132	9	131	330	149	342	0.018	33.5
GBBC2040_00013	MK16_00215	30.43	92	46	6	137	214	257	344	0.030	33.1
GBBC2040_00013	MK16_00882	22.54	213	129	8	136	330	176	370	0.25	30.0
GBBC2040_00013	MK16_01705	28.99	69	45	2	14	78	10	78	0.45	29.3
GBBC2040_00013	MK16_00928	34.33	67	38	3	153	217	306	368	1.1	28.1
GBBC2040_00013	MK16_01675	28.24	85	49	3	241	324	892	965	1.2	28.1
GBBC2040_00013	MK16_02207	32.50	40	24	1	16	55	477	513	6.4	25.8
GBBC2040_00013	MK16_04332	28.21	39	28	0	295	333	82	120	9.0	24.6
GBBC2040_00013	MK16_03785	34.15	41	27	0	34	74	72	112	9.4	25.0
GBBC2040_00013	MK16_02047	33.33	51	34	0	153	203	26	76	9.8	25.0
# BLASTP 2.2.31+
# Query: GBBC2040_00014 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
GBBC2040_00014	MK16_00014	100.00	469	0	0	1	469	1	469	0.0	974
GBBC2040_00014	MK16_03071	23.81	126	75	4	211	322	312	430	0.51	29.6
GBBC2040_00014	MK16_02808	30.56	36	25	0	25	60	1575	1610	0.54	30.0
GBBC2040_00014	MK16_02808	28.57	70	43	2	368	430	3895	3964	3.0	27.3
GBBC2040_00014	MK16_02361	44.74	38	18	2	330	366	305	340	0.96	28.5
GBBC2040_00014	MK16_01524	19.32	88	67	1	240	323	163	250	3.2	26.9
GBBC2040_00014	MK16_01521	23.86	88	57	2	149	236	9	86	5.2	26.2
GBBC2040_00014	MK16_02941	31.82	44	29	1	226	269	201	243	9.4	25.4
# BLASTP 2.2.31+
# Query: GBBC2040_00015 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 17 hits found
GBBC2040_00015	MK16_00015	100.00	607	0	0	1	607	1	607	0.0	1243
GBBC2040_00015	MK16_03199	28.06	506	292	17	2	471	1	470	5e-44	163
GBBC2040_00015	MK16_03914	28.90	346	198	11	2	320	7	331	8e-25	106
GBBC2040_00015	MK16_03914	27.62	210	130	7	204	411	316	505	7e-11	62.0
GBBC2040_00015	MK16_03914	28.04	107	74	3	377	482	592	696	0.009	35.8
GBBC2040_00015	MK16_03913	29.46	241	155	6	7	240	14	246	7e-19	86.3
GBBC2040_00015	MK16_00197	29.46	241	155	6	7	240	14	246	1e-18	85.5
GBBC2040_00015	MK16_00470	32.21	149	95	1	2	144	10	158	1e-17	83.6
GBBC2040_00015	MK16_00616	34.31	137	74	1	8	144	409	529	8e-12	65.1
GBBC2040_00015	MK16_03415	25.71	319	177	12	3	285	25	319	5e-11	62.0
GBBC2040_00015	MK16_03139	43.59	39	22	0	93	131	83	121	0.93	29.3
GBBC2040_00015	MK16_04377	33.33	69	38	3	259	327	360	420	1.5	28.5
GBBC2040_00015	MK16_01419	31.58	38	26	0	564	601	3783	3820	2.8	28.1
GBBC2040_00015	MK16_03196	26.52	132	74	5	8	131	11	127	4.3	26.9
GBBC2040_00015	MK16_02621	27.08	96	55	4	440	520	424	519	6.0	26.9
GBBC2040_00015	MK16_01835	27.14	70	41	3	328	392	22	86	8.1	25.4
GBBC2040_00015	MK16_01915	26.14	88	53	3	413	498	245	322	9.0	25.8
# BLASTP 2.2.31+
# Query: GBBC2040_00016 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
GBBC2040_00016	MK16_00016	100.00	203	0	0	1	203	1	203	1e-149	415
GBBC2040_00016	MK16_03982	29.29	99	69	1	85	183	94	191	5e-07	45.8
GBBC2040_00016	MK16_04344	33.33	51	34	0	129	179	130	180	4e-05	40.4
GBBC2040_00016	MK16_01971	18.80	117	78	2	83	182	30	146	0.065	30.8
GBBC2040_00016	MK16_01971	28.81	59	41	1	30	87	106	164	2.9	25.8
GBBC2040_00016	MK16_03399	19.66	117	70	3	89	181	35	151	0.18	28.9
GBBC2040_00016	MK16_03355	34.04	47	30	1	132	178	151	196	0.21	28.9
GBBC2040_00016	MK16_02836	32.76	116	67	6	63	171	41	152	0.27	28.9
GBBC2040_00016	MK16_00827	34.62	26	17	0	87	112	182	207	0.98	27.3
GBBC2040_00016	MK16_04275	29.63	27	19	0	92	118	57	83	4.5	25.0
GBBC2040_00016	MK16_00368	26.09	46	29	1	88	128	130	175	4.7	25.0
GBBC2040_00016	MK16_03828	28.81	59	34	2	122	180	403	453	9.2	24.3
# BLASTP 2.2.31+
# Query: GBBC2040_00017 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
GBBC2040_00017	MK16_00017	100.00	145	0	0	1	145	1	145	3e-104	295
GBBC2040_00017	MK16_02668	36.96	46	25	1	4	49	19	60	3.3	25.0
GBBC2040_00017	MK16_02866	45.83	24	13	0	4	27	327	350	3.8	24.6
# BLASTP 2.2.31+
# Query: GBBC2040_00018 putative_genecall_Prodigal_v2.00
# Database: MK16.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 15 hits found
GBBC2040_00018	MK16_00018	100.00	313	0	0	1	313	1	313	0.0	649
GBBC2040_00018	MK16_00955	27.47	91	62	2	33	122	46	133	1e-04	39.3
GBBC2040_00018	MK16_00196	29.73	74	50	1	64	135	83	156	0.006	34.3
