# BLASTP 2.2.31+
# Query: CSL_RW240_00001 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
CSL_RW240_00003	MK10_04107	32.65	49	25	2	73	120	395	436	6.8	25.8
# BLASTP 2.2.31+
# Query: CSL_RW240_00004 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
CSL_RW240_00004	MK10_04436	93.35	361	24	0	10	370	1	361	0.0	691
CSL_RW240_00004	MK10_00756	52.38	21	10	0	32	52	40	60	0.14	30.8
CSL_RW240_00004	MK10_00053	33.33	51	28	1	10	54	1	51	0.20	30.4
CSL_RW240_00004	MK10_01379	39.13	46	24	2	18	59	29	74	0.32	29.6
CSL_RW240_00004	MK10_03894	38.89	36	21	1	21	55	37	72	0.44	29.3
CSL_RW240_00004	MK10_03372	28.33	60	42	1	36	94	203	262	0.66	28.9
CSL_RW240_00004	MK10_04400	33.72	86	44	5	23	102	35	113	0.75	28.9
CSL_RW240_00004	MK10_04400	35.29	34	21	1	20	52	322	355	5.4	26.2
CSL_RW240_00004	MK10_03277	35.90	39	23	1	23	59	21	59	1.5	27.3
CSL_RW240_00004	MK10_00761	34.15	41	23	2	16	52	11	51	1.6	27.7
CSL_RW240_00004	MK10_00454	37.84	37	23	0	37	73	44	80	1.9	26.6
CSL_RW240_00004	MK10_03783	57.89	19	8	0	37	55	32	50	2.0	26.9
CSL_RW240_00004	MK10_00728	35.90	39	19	1	37	75	44	76	2.6	26.6
CSL_RW240_00004	MK10_00811	26.83	41	30	0	12	52	2	42	3.0	26.9
CSL_RW240_00004	MK10_03876	28.57	70	44	2	151	220	35	98	5.1	26.2
CSL_RW240_00004	MK10_01854	41.94	31	17	1	23	52	19	49	6.5	25.8
CSL_RW240_00004	MK10_03732	34.15	41	27	0	37	77	7	47	6.7	25.4
CSL_RW240_00004	MK10_02736	41.03	39	22	1	282	320	53	90	7.0	25.4
CSL_RW240_00004	MK10_00049	29.03	62	41	2	305	364	152	212	7.0	25.4
CSL_RW240_00004	MK10_02734	27.10	107	68	4	37	141	350	448	7.7	25.4
CSL_RW240_00004	MK10_04297	38.24	34	20	1	23	55	17	50	8.0	25.0
CSL_RW240_00004	MK10_01656	36.67	30	18	1	23	51	20	49	8.5	25.0
CSL_RW240_00004	MK10_01631	36.67	30	18	1	23	51	20	49	8.5	25.0
CSL_RW240_00004	MK10_01052	50.00	22	8	1	36	54	353	374	8.8	25.4
CSL_RW240_00004	MK10_01612	58.82	17	7	0	36	52	6	22	9.1	24.6
CSL_RW240_00004	MK10_00711	62.50	16	6	0	37	52	47	62	9.9	25.0
# BLASTP 2.2.31+
# Query: CSL_RW240_00005 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
CSL_RW240_00005	MK10_04435	92.03	803	64	0	1	803	1	803	0.0	1518
CSL_RW240_00005	MK10_00324	40.00	555	312	12	3	551	4	543	2e-118	372
CSL_RW240_00005	MK10_00324	43.28	67	35	1	735	798	561	627	1e-08	55.1
CSL_RW240_00005	MK10_03277	34.88	43	24	1	578	616	221	263	0.89	29.6
CSL_RW240_00005	MK10_03197	30.77	78	41	4	577	653	78	143	2.9	27.3
CSL_RW240_00005	MK10_04317	48.28	29	15	0	129	157	127	155	7.1	26.9
CSL_RW240_00005	MK10_03361	33.33	36	21	1	99	134	124	156	7.6	26.6
# BLASTP 2.2.31+
# Query: CSL_RW240_00006 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
CSL_RW240_00006	MK10_04434	81.63	392	71	1	2	393	1	391	0.0	605
CSL_RW240_00006	MK10_01094	33.91	115	66	4	25	135	30	138	3e-06	45.8
CSL_RW240_00006	MK10_00413	30.93	97	62	1	68	164	66	157	5e-04	38.9
CSL_RW240_00006	MK10_04143	20.95	296	201	8	31	297	52	343	6e-04	38.9
CSL_RW240_00006	MK10_00718	28.57	147	89	4	54	193	71	208	0.003	37.0
CSL_RW240_00006	MK10_00718	27.14	70	46	1	312	381	120	184	1.3	28.1
CSL_RW240_00006	MK10_00579	22.62	305	203	9	21	298	48	346	0.004	36.2
CSL_RW240_00006	MK10_01754	21.99	141	110	0	34	174	41	181	0.004	35.8
CSL_RW240_00006	MK10_02814	31.96	97	63	3	55	149	266	361	0.008	35.0
CSL_RW240_00006	MK10_02046	33.33	63	39	1	30	89	221	283	0.016	33.9
CSL_RW240_00006	MK10_00876	31.71	123	81	2	55	176	261	381	0.026	33.5
CSL_RW240_00006	MK10_00876	23.00	313	217	10	54	353	57	358	1.0	28.5
CSL_RW240_00006	MK10_03230	22.11	199	138	4	31	214	43	239	0.053	32.3
CSL_RW240_00006	MK10_04119	23.53	119	91	0	34	152	51	169	0.059	32.3
CSL_RW240_00006	MK10_03500	25.00	172	113	5	233	397	39	201	0.23	30.4
CSL_RW240_00006	MK10_02015	36.51	63	38	1	312	372	117	179	0.39	29.6
CSL_RW240_00006	MK10_03470	29.03	93	61	2	92	184	198	285	1.1	28.1
CSL_RW240_00006	MK10_01942	36.73	49	27	3	68	113	69	116	1.3	28.1
CSL_RW240_00006	MK10_03683	33.33	42	28	0	180	221	286	327	2.0	27.7
CSL_RW240_00006	MK10_02565	34.21	38	25	0	111	148	66	103	2.6	26.6
CSL_RW240_00006	MK10_00905	26.87	134	93	3	41	171	56	187	2.9	26.9
CSL_RW240_00006	MK10_03505	26.23	61	45	0	307	367	110	170	4.1	26.6
CSL_RW240_00006	MK10_02122	23.85	130	95	2	263	391	66	192	4.5	26.2
CSL_RW240_00006	MK10_00671	28.28	99	62	3	5	96	22	118	4.6	26.2
CSL_RW240_00006	MK10_01522	19.64	168	133	1	224	391	30	195	5.0	26.2
CSL_RW240_00006	MK10_01483	19.64	168	133	1	224	391	30	195	5.0	26.2
CSL_RW240_00006	MK10_03555	28.57	49	35	0	37	85	49	97	5.1	26.2
# BLASTP 2.2.31+
# Query: CSL_RW240_00007 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
CSL_RW240_00007	MK10_04433	92.77	249	18	0	1	249	1	249	2e-150	421
CSL_RW240_00007	MK10_03938	47.83	23	12	0	44	66	3583	3605	2.3	26.6
CSL_RW240_00007	MK10_03497	30.93	97	47	5	116	201	139	226	3.2	25.8
CSL_RW240_00007	MK10_00312	30.19	53	34	1	148	197	547	599	5.5	25.4
CSL_RW240_00007	MK10_01707	31.58	38	26	0	163	200	261	298	5.7	25.0
CSL_RW240_00007	MK10_00049	41.67	24	14	0	23	46	258	281	7.7	24.6
CSL_RW240_00007	MK10_00812	56.25	16	7	0	161	176	199	214	7.9	24.6
CSL_RW240_00007	MK10_02001	47.37	19	10	0	49	67	180	198	7.9	24.6
# BLASTP 2.2.31+
# Query: CSL_RW240_00008 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
CSL_RW240_00008	MK10_04432	90.87	679	62	0	1	679	1	679	0.0	1271
CSL_RW240_00008	MK10_01889	23.40	406	235	16	228	617	145	490	5e-05	43.5
CSL_RW240_00008	MK10_03210	41.67	36	21	0	526	561	136	171	1.8	28.1
CSL_RW240_00008	MK10_02912	66.67	15	5	0	496	510	120	134	2.1	28.1
CSL_RW240_00008	MK10_03118	23.81	63	48	0	267	329	38	100	2.3	28.1
CSL_RW240_00008	MK10_03611	24.68	77	57	1	32	107	59	135	4.4	26.9
CSL_RW240_00008	MK10_02192	38.46	39	24	0	616	654	42	80	5.9	26.6
CSL_RW240_00008	MK10_03858	28.40	81	45	2	501	576	153	225	6.8	26.2
CSL_RW240_00008	MK10_02758	28.12	64	33	2	95	158	78	128	8.9	26.2
# BLASTP 2.2.31+
# Query: CSL_RW240_00009 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
CSL_RW240_00009	MK10_04431	86.17	94	13	0	1	94	1	94	1e-56	171
CSL_RW240_00009	MK10_02405	33.85	65	32	3	24	83	441	499	0.031	29.3
CSL_RW240_00009	MK10_01709	52.38	21	10	0	7	27	100	120	0.72	25.4
CSL_RW240_00009	MK10_03609	25.37	67	38	2	7	65	31	93	1.2	25.0
CSL_RW240_00009	MK10_04258	45.00	20	11	0	26	45	60	79	2.5	23.9
CSL_RW240_00009	MK10_03703	40.91	22	13	0	54	75	317	338	2.9	23.9
CSL_RW240_00009	MK10_02758	42.86	14	8	0	27	40	265	278	8.1	22.7
# BLASTP 2.2.31+
# Query: CSL_RW240_00010 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
CSL_RW240_00010	MK10_04430	92.50	280	21	0	1	280	1	280	0.0	535
CSL_RW240_00010	MK10_03566	25.00	108	59	3	160	267	711	796	0.48	28.9
CSL_RW240_00010	MK10_00185	26.76	71	44	2	176	243	73	138	2.7	26.2
CSL_RW240_00010	MK10_04194	23.16	95	62	3	66	153	196	286	3.4	26.2
CSL_RW240_00010	MK10_01254	34.15	41	24	1	102	142	101	138	4.1	25.4
CSL_RW240_00010	MK10_02587	30.88	68	38	3	53	115	15	78	5.5	25.0
CSL_RW240_00010	MK10_03144	45.45	22	12	0	220	241	59	80	6.0	25.4
CSL_RW240_00010	MK10_00414	30.91	55	37	1	98	151	12	66	7.4	25.0
CSL_RW240_00010	MK10_02354	29.09	55	32	1	92	139	100	154	7.8	25.0
CSL_RW240_00010	MK10_02366	38.10	21	13	0	259	279	580	600	8.5	25.0
CSL_RW240_00010	MK10_01070	40.00	25	15	0	25	49	189	213	8.8	24.6
CSL_RW240_00010	MK10_01856	40.00	35	21	0	146	180	332	366	9.9	24.6
# BLASTP 2.2.31+
# Query: CSL_RW240_00011 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
CSL_RW240_00011	MK10_04429	81.55	309	52	1	1	309	1	304	4e-179	498
CSL_RW240_00011	MK10_00871	29.90	97	56	2	1	93	1	89	8e-05	40.4
CSL_RW240_00011	MK10_02345	31.82	44	30	0	186	229	1313	1356	0.21	30.4
CSL_RW240_00011	MK10_03537	42.86	21	12	0	52	72	125	145	0.86	28.1
CSL_RW240_00011	MK10_04244	31.11	45	31	0	150	194	46	90	1.2	27.7
CSL_RW240_00011	MK10_03169	23.89	113	68	4	88	197	140	237	1.2	27.3
CSL_RW240_00011	MK10_00603	32.00	75	49	2	1	74	63	136	1.4	26.9
CSL_RW240_00011	MK10_01613	23.81	105	59	3	54	155	60	146	1.4	27.3
CSL_RW240_00011	MK10_02026	29.63	54	32	2	126	173	456	509	2.1	26.9
CSL_RW240_00011	MK10_03602	36.84	57	21	3	34	90	57	98	3.5	26.2
CSL_RW240_00011	MK10_01925	29.23	65	42	1	153	217	40	100	6.8	24.6
CSL_RW240_00011	MK10_00096	25.20	123	85	3	100	215	207	329	8.1	25.0
# BLASTP 2.2.31+
# Query: CSL_RW240_00012 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 22 hits found
CSL_RW240_00012	MK10_04428	92.44	450	34	0	1	450	1	450	0.0	847
CSL_RW240_00012	MK10_00188	28.67	457	302	12	5	446	9	456	2e-43	158
CSL_RW240_00012	MK10_03719	27.52	447	308	9	8	444	10	450	6e-41	150
CSL_RW240_00012	MK10_04228	26.36	387	234	15	83	434	59	429	2e-16	78.6
CSL_RW240_00012	MK10_02034	29.29	198	109	8	126	303	100	286	4e-09	55.1
CSL_RW240_00012	MK10_00855	32.77	177	105	7	135	303	103	273	6e-07	48.5
CSL_RW240_00012	MK10_00491	29.67	209	102	10	121	305	303	490	1e-05	44.3
CSL_RW240_00012	MK10_02935	31.62	117	67	5	118	222	82	197	2e-05	43.9
CSL_RW240_00012	MK10_02935	25.13	191	128	4	124	303	512	698	0.005	36.2
CSL_RW240_00012	MK10_02780	21.23	179	114	6	170	328	174	345	0.005	36.2
CSL_RW240_00012	MK10_00302	32.14	84	52	2	248	327	386	468	0.056	32.7
CSL_RW240_00012	MK10_00245	39.34	61	26	4	168	220	178	235	0.44	29.6
CSL_RW240_00012	MK10_02355	27.59	58	35	2	121	178	127	177	1.5	28.1
CSL_RW240_00012	MK10_03242	64.71	17	6	0	287	303	252	268	1.7	27.7
CSL_RW240_00012	MK10_03885	44.44	27	15	0	168	194	133	159	2.0	27.3
CSL_RW240_00012	MK10_01296	31.25	32	22	0	353	384	97	128	2.1	27.3
CSL_RW240_00012	MK10_04459	28.17	71	46	1	272	337	584	654	2.3	27.7
CSL_RW240_00012	MK10_02378	37.50	40	23	1	402	441	524	561	3.2	26.9
CSL_RW240_00012	MK10_00060	28.00	50	32	1	279	328	349	394	3.3	26.9
CSL_RW240_00012	MK10_00129	29.17	72	47	1	319	386	101	172	3.4	26.9
CSL_RW240_00012	MK10_03105	32.26	62	36	3	247	305	218	276	4.4	26.6
CSL_RW240_00012	MK10_03981	31.25	48	29	2	37	80	57	104	5.9	26.2
# BLASTP 2.2.31+
# Query: CSL_RW240_00013 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
CSL_RW240_00013	MK10_04423	62.47	477	169	1	1	477	1	467	0.0	596
CSL_RW240_00013	MK10_03442	28.45	239	142	9	122	343	100	326	1e-17	81.6
CSL_RW240_00013	MK10_03065	37.14	35	21	1	204	237	700	734	4.2	26.9
CSL_RW240_00013	MK10_03172	46.88	32	16	1	426	457	190	220	6.6	26.2
CSL_RW240_00013	MK10_03301	40.62	32	19	0	59	90	167	198	6.7	26.2
CSL_RW240_00013	MK10_02363	34.69	49	31	1	157	204	59	107	8.2	25.8
CSL_RW240_00013	MK10_00409	36.59	41	25	1	101	141	60	99	8.6	25.0
CSL_RW240_00013	MK10_03710	33.33	42	27	1	351	392	36	76	9.9	25.4
# BLASTP 2.2.31+
# Query: CSL_RW240_00014 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
CSL_RW240_00014	MK10_04422	58.24	376	141	5	1	373	1	363	6e-151	432
CSL_RW240_00014	MK10_00264	35.56	45	20	3	21	65	21	56	1.7	27.7
CSL_RW240_00014	MK10_03256	44.44	27	14	1	260	285	116	142	2.0	27.3
CSL_RW240_00014	MK10_03509	23.01	113	70	2	269	364	225	337	3.5	26.6
# BLASTP 2.2.31+
# Query: CSL_RW240_00015 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
CSL_RW240_00015	MK10_04421	64.00	400	142	2	3	401	4	402	0.0	529
CSL_RW240_00015	MK10_03943	30.56	72	43	2	227	298	5768	5832	0.96	28.9
CSL_RW240_00015	MK10_01441	38.10	42	22	1	6	47	247	284	2.0	27.7
CSL_RW240_00015	MK10_01358	28.26	46	33	0	46	91	239	284	4.0	26.2
CSL_RW240_00015	MK10_02908	29.76	84	46	4	121	200	1585	1659	4.5	26.6
CSL_RW240_00015	MK10_03549	34.48	29	19	0	82	110	26	54	4.9	26.6
CSL_RW240_00015	MK10_04000	27.91	43	31	0	161	203	11	53	5.5	25.4
CSL_RW240_00015	MK10_04489	34.15	41	26	1	299	339	44	83	5.5	25.8
CSL_RW240_00015	MK10_04074	37.10	62	35	3	238	298	290	348	7.4	25.8
CSL_RW240_00015	MK10_03745	39.02	41	23	2	166	205	86	125	8.3	25.0
CSL_RW240_00015	MK10_03703	33.33	45	30	0	256	300	297	341	9.0	25.4
# BLASTP 2.2.31+
# Query: CSL_RW240_00016 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
CSL_RW240_00016	MK10_04420	83.72	215	35	0	31	245	1	215	1e-116	333
CSL_RW240_00016	MK10_03656	38.34	193	119	0	50	242	10	202	2e-40	138
CSL_RW240_00016	MK10_03622	25.23	107	61	3	73	160	284	390	0.88	27.7
CSL_RW240_00016	MK10_04119	32.61	46	26	1	170	215	39	79	4.7	25.4
CSL_RW240_00016	MK10_01258	33.33	51	33	1	11	61	307	356	4.8	25.4
CSL_RW240_00016	MK10_00013	34.78	46	27	1	128	173	279	321	6.0	25.0
# BLASTP 2.2.31+
# Query: CSL_RW240_00017 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
CSL_RW240_00017	MK10_04419	95.45	154	7	0	1	154	1	154	8e-107	303
CSL_RW240_00017	MK10_00405	35.29	153	99	0	1	153	1	153	2e-34	118
CSL_RW240_00017	MK10_01115	37.09	151	95	0	3	153	2	152	3e-32	112
CSL_RW240_00017	MK10_02036	31.58	152	104	0	3	154	12	163	2e-29	105
CSL_RW240_00017	MK10_00441	31.54	149	102	0	2	150	16	164	3e-25	94.4
CSL_RW240_00017	MK10_03655	29.37	143	101	0	2	144	3	145	2e-16	70.5
CSL_RW240_00017	MK10_04508	23.49	149	112	1	3	151	8	154	2e-13	62.0
CSL_RW240_00017	MK10_03682	40.48	42	24	1	39	79	1127	1168	0.78	26.9
CSL_RW240_00017	MK10_02356	25.71	70	41	2	4	68	16	79	1.9	25.4
CSL_RW240_00017	MK10_02009	50.00	24	12	0	92	115	64	87	2.2	25.4
CSL_RW240_00017	MK10_00327	32.35	34	23	0	74	107	115	148	2.9	25.0
CSL_RW240_00017	MK10_04068	24.32	74	54	1	53	124	305	378	2.9	25.0
CSL_RW240_00017	MK10_02504	28.57	35	25	0	103	137	414	448	5.8	24.3
CSL_RW240_00017	MK10_00571	28.57	35	19	1	82	116	28	56	7.7	23.5
# BLASTP 2.2.31+
# Query: CSL_RW240_00018 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
CSL_RW240_00018	MK10_04406	77.46	142	32	0	11	152	4	145	2e-73	219
CSL_RW240_00018	MK10_03356	33.72	86	48	3	54	135	53	133	6e-04	35.8
CSL_RW240_00018	MK10_00645	27.92	154	83	9	23	169	13	145	0.013	32.0
CSL_RW240_00018	MK10_00964	34.34	99	52	8	40	133	43	133	0.032	30.8
CSL_RW240_00018	MK10_00366	29.73	74	48	1	69	138	76	149	0.096	29.3
CSL_RW240_00018	MK10_03513	26.80	97	56	2	28	109	16	112	0.23	28.5
CSL_RW240_00018	MK10_00042	27.27	44	32	0	63	106	57	100	0.32	27.7
CSL_RW240_00018	MK10_00010	25.00	72	46	2	14	77	139	210	0.63	27.3
CSL_RW240_00018	MK10_02838	33.33	30	20	0	123	152	81	110	0.69	27.3
CSL_RW240_00018	MK10_03769	25.96	104	57	4	7	107	26	112	1.0	26.9
CSL_RW240_00018	MK10_02589	26.56	64	39	3	105	166	26	83	1.1	25.8
CSL_RW240_00018	MK10_01337	36.54	52	23	3	47	94	98	143	1.2	26.2
CSL_RW240_00018	MK10_01597	25.83	120	67	5	27	144	61	160	2.2	25.4
CSL_RW240_00018	MK10_03178	58.82	17	7	0	127	143	352	368	2.5	25.8
CSL_RW240_00018	MK10_00203	31.37	51	26	1	60	110	49	90	3.0	25.0
CSL_RW240_00018	MK10_00070	33.96	53	27	2	53	99	42	92	3.6	25.0
CSL_RW240_00018	MK10_02630	23.33	60	41	1	109	168	35	89	5.3	24.6
CSL_RW240_00018	MK10_02345	35.71	28	18	0	27	54	849	876	6.6	24.3
CSL_RW240_00018	MK10_00415	27.08	48	31	1	15	62	32	75	8.0	23.5
# BLASTP 2.2.31+
# Query: CSL_RW240_00019 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 21 hits found
CSL_RW240_00019	MK10_04405	68.49	146	46	0	1	146	1	146	1e-67	202
CSL_RW240_00019	MK10_01520	29.86	144	90	5	1	138	1	139	1e-08	48.1
CSL_RW240_00019	MK10_01481	29.86	144	90	5	1	138	1	139	1e-08	48.1
CSL_RW240_00019	MK10_02697	26.23	122	84	1	29	144	18	139	1e-06	42.7
CSL_RW240_00019	MK10_03503	29.87	77	54	0	62	138	82	158	2e-05	39.7
CSL_RW240_00019	MK10_00720	29.27	82	57	1	62	143	64	144	4e-05	38.5
CSL_RW240_00019	MK10_04353	30.56	72	50	0	72	143	92	163	1e-04	37.7
CSL_RW240_00019	MK10_01899	28.57	126	75	4	12	127	26	146	2e-04	37.0
CSL_RW240_00019	MK10_03238	29.33	75	53	0	27	101	26	100	0.015	32.0
CSL_RW240_00019	MK10_03897	25.32	79	57	1	64	142	81	157	0.022	30.8
CSL_RW240_00019	MK10_00842	38.18	55	22	2	61	109	38	86	0.36	27.3
CSL_RW240_00019	MK10_01967	45.45	22	12	0	14	35	90	111	0.96	26.2
CSL_RW240_00019	MK10_01996	40.00	30	18	0	63	92	148	177	1.1	26.2
CSL_RW240_00019	MK10_03122	39.39	33	18	1	49	79	365	397	2.8	25.0
CSL_RW240_00019	MK10_01764	28.57	35	25	0	2	36	746	780	3.4	24.6
CSL_RW240_00019	MK10_00339	50.00	24	12	0	28	51	167	190	3.5	24.6
CSL_RW240_00019	MK10_03118	28.99	69	30	3	27	95	221	270	4.6	24.3
CSL_RW240_00019	MK10_02743	32.79	61	29	1	16	76	23	71	4.8	24.3
CSL_RW240_00019	MK10_01146	21.43	56	40	1	88	143	144	195	5.5	24.3
CSL_RW240_00019	MK10_03544	29.73	37	26	0	71	107	477	513	7.3	23.9
CSL_RW240_00019	MK10_01353	34.55	55	23	3	54	95	383	437	9.2	23.5
# BLASTP 2.2.31+
# Query: CSL_RW240_00020 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
CSL_RW240_00020	MK10_04404	78.49	93	20	0	1	93	1	93	1e-52	160
CSL_RW240_00020	MK10_01610	40.54	37	17	1	24	55	186	222	0.14	27.7
CSL_RW240_00020	MK10_00859	27.27	55	31	1	4	49	182	236	2.1	24.3
CSL_RW240_00020	MK10_01025	28.21	78	39	4	19	81	222	297	2.4	24.3
CSL_RW240_00020	MK10_02849	24.00	50	34	2	38	84	136	184	4.2	23.5
CSL_RW240_00020	MK10_02245	29.73	37	26	0	9	45	468	504	5.0	23.5
CSL_RW240_00020	MK10_02355	69.23	13	4	0	20	32	359	371	6.7	23.1
CSL_RW240_00020	MK10_02559	40.91	22	13	0	4	25	344	365	9.2	22.7
CSL_RW240_00020	MK10_00835	30.77	26	18	0	60	85	138	163	9.5	22.3
# BLASTP 2.2.31+
# Query: CSL_RW240_00021 putative_genecall_Prodigal_v2.00
# Database: MK10.fasta
